# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.0263227978721261,NA
0.471493259537965,0.768124309601262
0.0162653932347894,0.409146120538935
0.716495733475313,0.887037188047543
0.936665931716561,0.501075791427866
0.340076615801081,0.0479552610777318
0.987007896183059,0.619513181969523
0.322875713463873,0.333681616699323
0.0351591829676181,0.602370164589956
0.0907198074273765,0.103902211179957
0.0400934447534382,0.0161570913624018
NA,0.233140433905646
0.74331992212683,0.00377991236746311
0.297393937595189,0.626844323938712
0.162202605046332,0.85274816933088
0.660589867504314,0.321820745477453
0.204110861290246,0.736607524566352
0.0219793599098921,0.183540250407532
0.335551165509969,0.122198565863073
0.503028926206753,0.218455633148551
0.846442975103855,0.112304156180471
0.795805205591023,0.273263311013579
0.981978283030912,0.571687884163111
0.497260578675196,0.770800196565688
0.694751879898831,0.659064212581143
0.235477603273466,0.93315302208066
0.491407910361886,0.774867606116459
0.771519659319893,0.826136615592986
0.527699724538252,0.214343132684007
0.552475862437859,0.165282395202667
0.561962114879861,0.999081095680594
0.675407742150128,0.840108289383352
0.42135173198767,0.965044019278139
0.0580687948968261,0.567168360110372
0.946868051309139,0.652679509483278
0.643815242219716,0.11651707906276
0.889245965052396,0.981882728403434
0.813547011464834,0.482242661993951
0.763470978476107,0.245006623677909
0.783774710027501,0.0896059859078377
0.158209906890988,0.12363997916691
0.0737101905979216,0.457663178211078
0.802359613589942,0.342822683975101
0.0282854749821126,0.914776419987902
0.874774490250275,0.989080525003374
0.530785959679633,0.0621152059175074
0.104124690173194,0.876253785565495
0.97778887161985,0.861665158998221
NA,0.933960978640243
0.680131257278845,0.0391880283132195
0.372447824338451,0.0895204248372465
0.297476911451668,0.886052911169827
0.312345680315048,0.956483524059877
0.802450360963121,0.633716077310964
0.730929265497252,0.717026396188885
0.479303966276348,NA
0.594962389674038,0.0396389456000179
0.864158586133271,0.802666528848931
0.341024898923934,0.977554131997749
0.0948700022418052,0.0225432170554996
0.686722508631647,0.765830762684345
0.239168310537934,0.328903093235567
0.0415579322725534,0.768221606034786
0.313612663885579,0.819518040399998
0.652541313553229,0.222165229963139
0.21619430440478,0.87982785445638
0.571758711477742,0.685796765843406
0.67464364063926,0.606165930628777
0.185148914577439,0.302334238076583
