# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.986274948343635,0.610687731066719
0.381533565465361,0.669856696855277
0.715522228274494,0.696932249004021
0.140750480815768,0.70669294311665
0.616014988161623,NA
0.686792460735887,0.521031271433458
NA,NA
0.244741737144068,0.0709958164952695
0.364495001966134,0.84760277159512
0.409611481241882,0.550881520844996
0.241913511417806,0.924987884471193
0.483450521714985,0.235540587455034
0.170928057981655,0.984883760800585
0.240198456449434,0.823997497558594
0.767932954477146,0.116630328586325
0.386369421845302,0.958699041279033
0.842891600448638,0.601518685463816
0.418271252186969,0.0106591561343521
0.564891014248133,0.031652272446081
0.529196374351159,0.482184523250908
0.00611674599349499,0.313561732182279
0.526717995060608,0.46444275835529
0.514421075582504,0.440934770740569
0.188782694283873,0.0155841901432723
0.371288981055841,0.900223581120372
0.42432120279409,0.113625455880538
0.346983959665522,0.645372390048578
0.0798601657152176,0.206369765801355
0.403411454288289,0.15092383348383
0.677298640133813,0.835939041571692
0.895512831397355,0.937253763433546
0.25715158553794,0.128053426742554
0.170128002529964,0.58103971532546
0.125765897566453,0.879845441086218
0.771547213196754,0.413923983462155
0.947906144428998,0.262083307141438
0.542689627967775,0.786560954758897
NA,0.301235108403489
0.502866896335036,0.510656289989129
0.630439213477075,0.36498165782541
0.525383353000507,0.163132043089718
0.0284730691928416,0.203303559217602
0.274374858476222,0.674748178571463
0.0866133631207049,0.13265753025189
