# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.0129403779283166,0.105487876804546
0.478265061508864,0.543374328874052
0.179264864884317,0.458859373815358
0.541627269238234,0.691967236576602
0.76173762883991,0.312433388317004
0.125380867859349,0.21327574364841
0.756353124743327,0.503561280900612
0.339825728908181,0.854918415425345
0.03904113243334,0.647797733079642
0.852221491280943,0.749143306864426
0.976946097565815,0.689771076897159
0.348536144010723,0.684634467121214
0.585248009301722,0.366002603666857
0.363073365529999,0.8650580663234
0.316343030193821,0.167025019880384
0.346952933352441,0.253808635985479
0.69941381085664,0.798558123409748
0.326465686783195,0.626068258425221
0.0165042851585895,0.129949977854267
0.505868498701602,0.841359333600849
0.635695995762944,0.0431480412371457
0.591109617147595,0.1172561859712
0.287317143753171,0.895761995110661
0.924531322903931,0.0596895616035908
0.991647026268765,0.281602302566171
0.723437976790592,0.927935144398361
0.977621035883203,0.37161014857702
0.636934985639527,0.915184247074649
0.0847879971843213,0.17934279772453
0.473466335330158,0.583496421808377
0.397887533530593,0.941018680110574
0.531856364337727,0.888266075402498
0.228339395485818,0.448145704576746
0.132191710639745,0.699897361686453
0.895541687961668,0.177154865814373
0.574510972946882,0.249669162556529
0.461077066138387,0.185728759504855
0.182409321889281,0.974674347089604
0.180896078469232,0.843730598222464
0.487928425893188,0.143479408929124
0.463304609293118,0.729711733525619
0.641859146766365,0.978782952064648
0.554377539083362,0.901094509987161
0.861358406487852,0.830904431641102
0.0201971288770437,0.318713963730261
0.0293809606228024,0.0124816140159965
0.0844715398270637,0.83304739324376
0.608898451086134,0.570176892448217
