# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.324343482265249,0.266635229811072
0.675404957029969,0.851909707766026
0.0996519620530307,0.279759372584522
0.945728556718677,0.831724010407925
0.812041632831097,0.554126421222463
0.518245522398502,0.72035850957036
0.842533190269023,0.405471131205559
0.00966931693255901,0.446843882789835
0.644344266969711,0.414660281036049
0.875514302868396,0.686309391167015
0.0869053250644356,0.59209434571676
0.478549519553781,0.704653334105387
0.362989249639213,NA
0.840972659178078,0.159436691552401
0.406940563814715,0.212918434059247
0.707453110720962,0.770674605621025
0.844224514672533,0.649103349773213
0.0390395652502775,0.00281037599779665
0.127976598916575,0.548108587739989
0.898931071395054,0.732778111472726
0.0666426275856793,NA
0.162722191074863,0.171396010322496
0.83669794886373,0.928367622196674
0.825326876249164,0.683983461465687
0.0508397060912102,0.139092616271228
0.965728474780917,0.654941535787657
0.0696747575420886,0.0604652354959399
0.339314421406016,0.0255946312099695
NA,0.902209778316319
0.761046343715861,0.109917732421309
0.260223894845694,0.921921155648306
0.177199035417289,0.2639037349727
0.365504767280072,0.984191720141098
0.607234495226294,0.945644478080794
0.954007345018908,0.810723043978214
0.838981395121664,0.219298931071535
0.623643319355324,0.113777004182339
0.844669160665944,0.589291497599334
0.864370446652174,0.373468878446147
0.499871390871704,0.903182992711663
0.083445361116901,0.714043464977294
0.56896706065163,0.854992413660511
0.662321096286178,0.589424213627353
0.142372169066221,0.456507706083357
NA,0.811998914461583
0.473963788012043,0.228115078993142
0.19565397920087,0.490192018216476
0.620526782935485,0.21584410383366
0.220688219182193,NA
0.250314386794344,0.909556860569865
0.912695274688303,0.863001056946814
0.417204309953377,0.0594716209452599
0.161135805305094,0.198694521561265
0.394264435162768,0.321324787801132
0.268486321438104,NA
NA,0.714318186510354
0.904659894062206,0.746055843774229
0.862307698465884,0.981098230462521
0.784502317197621,0.821328243240714
0.768929361365736,0.529453284107149
0.956143848365173,0.371819510357454
NA,0.22928278055042
0.596828168956563,0.643918307730928
0.330203035380691,0.711045047966763
0.747279910603538,0.998109634267166
0.975137710105628,0.213326724944636
NA,0.174531644210219
0.542517931899056,0.626895372290164
0.553426921600476,0.510063900146633
0.223103493452072,NA
0.1961365994066,0.542979081626981
0.149721782654524,0.448230669600889
0.842003653058782,0.164863104466349
0.626267976127565,0.684607896022499
0.561441090889275,0.870589251630008
0.393310647690669,0.185327475424856
0.0406746421940625,0.25522586540319
0.704024774953723,0.170955452136695
0.233265414135531,0.71030076709576
0.719672325765714,0.0214978693984449
0.314347167266533,0.549868041649461
0.306052498752251,0.030516441212967
0.765534627716988,0.643953617662191
0.408059727866203,0.675005423370749
0.481342134065926,0.733480125200003
0.11052063619718,0.347935249330476
0.372027656529099,0.933233843185008
0.608362623490393,0.32579570193775
