# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.775223470060155,NA
0.14120319369249,0.93537588766776
NA,0.172722704010084
0.308786236681044,NA
0.229152561631054,0.828951730160043
0.423395528690889,0.223965850193053
NA,0.336517807561904
0.987400048179552,0.766997611382976
0.118421627208591,0.801251750439405
0.65147503442131,0.716555744642392
0.611621035961434,0.780336148804054
0.0379686173982918,0.368426599306986
0.185538020683452,0.854688114253804
0.854045869549736,0.343338061822578
0.73160004732199,0.141010613180697
NA,NA
0.771743853343651,0.909173544263467
0.951138461241499,0.712174768326804
0.279073320329189,0.389525091741234
0.286619139835238,0.584547110134736
0.784985181642696,0.448159376392141
0.690119029954076,0.336092281388119
0.0332329417578876,0.90235640713945
0.805672111921012,0.217239239951596
0.486535273725167,0.134129573591053
