# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.776148634729907,0.863847550237551
0.918107601581141,0.721514332573861
NA,0.588042282499373
0.464707577368245,0.97037891135551
0.667392165167257,0.502698192372918
0.472819746704772,0.809753544162959
0.183422573842108,0.615476732607931
0.595218533882871,0.83409626618959
0.14492908352986,0.958560125669464
0.648295679595321,NA
0.0398586571682245,0.97036135289818
0.553678459255025,NA
0.55802263575606,0.864112766459584
0.556202000239864,NA
0.744809192605317,0.851615814492106
0.104430879699066,0.587188040604815
0.39750149124302,0.604339444776997
0.796170126879588,0.830800106516108
0.984274369198829,0.213381620589644
NA,0.911966473096982
0.586794421309605,0.602042476879433
0.102534889243543,0.392594990320504
0.45665161521174,0.256701693171635
0.655076504684985,0.345273130107671
0.873074707342312,0.855927510885522
0.019314659293741,0.377218329580501
NA,0.977558717597276
0.730479167075828,0.473494251025841
0.793728715507314,NA
NA,0.0953524676151574
0.817925723968074,0.726519665680826
0.831179126631469,0.891634275205433
0.689375225454569,0.550918597960845
0.0480560415890068,NA
0.233819829765707,0.260108697693795
0.880592040717602,0.772076284047216
0.248426248785108,0.891380991321057
NA,0.965788509696722
0.652756973868236,0.205756931565702
0.831764254020527,NA
0.0954297294374555,0.00705409562215209
0.310111245140433,0.304110945668072
0.664987618336454,0.461499300319701
0.84187591355294,0.0282263080589473
0.417569183278829,NA
0.578131432179362,0.112864289665595
0.734065961558372,0.678302501095459
0.714289769763127,0.931496022734791
0.590998506173491,0.965666034957394
NA,0.131116009783
0.157590341754258,0.458284619729966
0.949794144835323,0.585038091987371
0.381937075639144,0.0679259758908302
0.424975319998339,0.0768819886725396
0.630545001477003,0.0863716234453022
NA,0.182603934546933
0.59620694629848,0.299462292576209
0.423380619147792,0.891758752753958
0.713259591022506,0.132370854727924
0.538260081317276,0.35828105523251
0.673634530510753,0.299072362948209
0.498849062249064,0.18475532787852
0.298108309274539,0.0131965852342546
0.259373289532959,0.064505057875067
