# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.530997665366158,NA
NA,0.189290008507669
0.137964583700523,NA
0.676881609950215,0.925630864920095
0.420101636555046,0.363091588253155
0.886322886217386,0.203564777737483
0.891385859809816,0.892995297908783
0.267267455346882,0.480384369147941
0.34358678245917,0.950779242906719
0.621585399843752,0.121086695929989
0.312584971776232,0.756661392748356
0.888629185035825,0.196976308012381
0.347237926442176,0.158420415595174
0.337739492533728,0.5212620976381
NA,0.289419810520485
0.543398933019489,0.945978798670694
0.964157665381208,0.217637473484501
0.666575548239052,0.60842872899957
0.632908947532997,0.262811583001167
NA,0.129746969556436
0.797973409527913,0.0768704318907112
0.797563460888341,0.520494523225352
0.856743511511013,0.281207278603688
NA,0.0319179308135062
0.996947208885103,0.646329800598323
0.309154425514862,0.0796893225051463
0.143422206165269,0.274904300924391
0.13806546269916,0.958533513825387
0.917295041726902,0.55158304143697
0.159762960392982,0.297146108001471
0.902151450281963,0.345879750093445
0.624829594278708,0.505611596629024
0.110299162566662,0.319782511796802
0.761750151403248,NA
0.5168935386464,0.595251847524196
0.132661131443456,NA
0.247636582003906,0.311354460893199
0.537237121257931,0.0927015503402799
0.257903724210337,0.312449213350192
0.469618406845257,0.895830340916291
0.9500837251544,0.271711021196097
0.11191396205686,0.593771917978302
