# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.73852162482217,0.0513624257873744
0.313798863440752,0.376102885464206
0.806407580384985,0.304218413308263
0.829692200524732,0.728917523054406
NA,0.124677079496905
0.661392646841705,0.0132800869178027
0.392567780567333,0.589701695833355
0.139531276188791,0.828650871524587
0.0672289577778429,0.31901243631728
NA,0.496459216810763
0.842580733355135,0.477348489686847
0.207501956494525,0.143184596206993
0.369836890604347,0.15065670455806
0.0575862936675549,NA
0.366293381433934,0.210301348473877
0.478985613910481,0.0271504877600819
0.765657553216442,0.597334005637094
0.648026844719425,0.201512472471222
0.589006723370403,0.902542220428586
0.421748981345445,0.124304449884221
0.798211457906291,0.703970608301461
0.971683622570708,0.606720575829968
0.0399009082466364,NA
0.964794140541926,0.599945663940161
0.647475998615846,0.146840188652277
0.561009923228994,0.188544956268743
0.85192340426147,0.947872631950304
0.22599948104471,0.107053437270224
0.716038029408082,0.792707833694294
0.992242271080613,0.277576568070799
0.946392801590264,0.253078995505348
0.230781071819365,0.492744673509151
0.424957349197939,0.190175805008039
0.0955270903650671,0.282144150696695
0.354222705122083,0.472039291635156
0.25051663746126,0.918387711048126
0.0794263749849051,0.753141045570374
0.205712132155895,0.693033105693758
0.196212384151295,0.737150659551844
0.565544184530154,0.796406934037805
0.77261927141808,0.127439321484417
0.507057002279907,0.7124537024647
0.0602824992965907,0.207895209547132
0.245665570953861,0.865870801499113
0.103756034513935,0.0870013495441526
0.159533838508651,0.767147181089967
0.830358526203781,0.333027329295874
0.0395781020633876,0.0162561854813248
0.744895841227844,0.49341055797413
0.743636307073757,0.10304111870937
0.852128473110497,0.696426774840802
0.787371637066826,0.685889697168022
0.592234427342191,0.769879544619471
0.859430823707953,0.397362005896866
0.674911812413484,0.414162268396467
0.0230071097612381,0.0399510818533599
0.489156916504726,0.658519339049235
0.109956576023251,0.0466292472556233
0.124916172353551,0.130675836931914
0.548583224182948,0.502740578027442
0.209614395629615,0.6258454779163
0.264367390191182,0.530738869216293
0.736797419609502,0.987934439675882
0.80835919897072,0.941553097683936
0.770678361877799,0.979228837881237
0.762321069138125,0.271456606918946
0.956612832145765,0.250352098606527
0.929328322410583,0.635858833556995
0.880066002020612,0.129069275921211
0.478471531299874,0.516390724573284
0.394334385171533,0.594721850007772
0.540374994045123,0.647767594549805
0.0411993947345763,0.783815363654867
0.357397900661454,0.512693234020844
0.378610032843426,0.752585405949503
0.169585777912289,0.262893335428089
0.930204211734235,0.948041300289333
0.0463303714059293,0.408045874210075
0.9801475785207,0.3691924107261
0.0260038098786026,0.405522479908541
0.419270659796894,0.510440785204992
0.90888237208128,0.808080934686586
0.447050675284117,0.0285923671908677
0.626391820376739,0.899777311133221
0.697615823708475,0.1049814526923
0.0698022381402552,0.0400708771776408
NA,0.809048944152892
0.861556051764637,0.740018053213134
0.546689602080733,0.774848812725395
0.110245146090165,0.949585305759683
0.774037681054324,0.476592443883419
0.676676658913493,0.795305162202567
0.912552247755229,0.0948906517587602
0.255661213304847,0.45294573972933
0.175742412218824,0.247434050077572
0.869063660269603,NA
0.802028780337423,0.34307063720189
