# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.245864213211462,0.492301127873361
0.982608891790733,0.687166321324185
0.235625932225958,0.139441331382841
0.433424301212654,0.536244378658012
0.158768627559766,0.125471222447231
0.783884922042489,0.407062498852611
0.897607671562582,0.639039240079001
NA,0.994278677273542
0.62872210261412,0.969308843137696
0.719570166897029,0.0712885726243258
0.204162878217176,0.231094804592431
0.390993887092918,0.624529557768255
0.981235169572756,0.141367864562199
0.800960380351171,0.713895491091534
0.22383082145825,0.371998623479158
0.390658613294363,0.773647703230381
0.0673094040248543,0.844907176448032
0.695665902923793,0.150679507758468
0.54950075619854,0.981577100465074
0.121030373498797,0.1891457750462
0.527279536705464,0.402253962121904
0.858465306460857,0.399595653172582
0.237899212166667,0.303921017097309
0.635520552750677,0.767114269779995
0.175329023040831,0.0170977253001183
0.811230065533891,0.683876149123535
0.0901823609601706,0.830001038732007
0.116588022792712,0.877963656559587
0.560767022892833,0.708493265789002
0.599914580816403,0.838074615923688
0.803527596406639,0.570641695521772
0.155391786247492,0.423587064491585
NA,0.811011533252895
0.620180898811668,0.685183363733813
0.0390219774562865,0.177847529295832
0.531332287704572,NA
0.925681051565334,NA
0.0910771377384663,0.776334572350606
0.832126090535894,0.834846707060933
0.165649306494743,0.0668854145333171
0.1223202443216,0.0136035352479666
0.0235332751180977,0.802673092577606
0.429685284849256,0.182411104207858
0.181294350652024,NA
0.205978658283129,0.71542018535547
0.791490830713883,0.570087030529976
0.548031102633104,0.132758781546727
0.395280913216993,0.716104264836758
0.672673003282398,0.361905644182116
NA,0.0153319938108325
0.906925871502608,0.661442773183808
0.0161732146516442,0.6397739732638
