# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.897135204169899,0.43622310878709
0.840682338690385,0.46250703651458
0.440117643447593,0.152230179402977
0.110659091034904,0.249492545844987
0.618627672549337,0.153941889759153
0.819357415661216,0.131817237939686
0.0757801965810359,0.147916548885405
0.762423323467374,0.0932544458191842
0.376474882476032,0.946256209164858
0.275169366039336,0.59634069679305
0.334151066374034,0.132590127643198
0.071520343888551,0.999526943080127
0.527408868307248,0.601399185135961
0.659769864985719,0.471325820777565
0.513134937267751,0.202321802964434
0.422190844547004,0.705856882501394
0.133197979535908,0.227490963879973
0.755000411532819,0.08496766211465
0.470208703307435,0.996853062650189
0.332917076069862,0.344623810844496
0.416634134016931,0.882609522901475
0.39773550722748,0.478687444003299
0.29233541386202,0.164732476230711
0.494296545395628,0.45337873022072
0.724229546263814,0.294395005796105
0.305830819532275,0.200608490500599
0.967839285498485,NA
0.134907602332532,0.779104032088071
0.394339544232935,0.868659512139857
NA,NA
0.342388259014115,0.123044358799234
0.924818122060969,0.145166266243905
0.246420143637806,0.0109648266807199
0.59759722952731,0.680261170957237
0.855809854343534,0.446766235865653
0.00218901666812599,NA
0.294979382539168,0.326123006874695
0.517386795720086,0.67318466422148
0.225732404738665,0.0607060808688402
0.33559927996248,0.711746725486591
0.817004748852924,0.96261752396822
0.963283786317334,0.0518440685700625
0.398930079070851,0.622063065413386
NA,0.904438076075166
0.921077109407634,0.256331844488159
0.778472494333982,0.812167467549443
0.386831405572593,0.399715639650822
NA,0.175772421760485
0.272967398865148,0.892163580749184
0.181076536886394,NA
0.639379878528416,0.667489684186876
0.245234387461096,0.0776831090915948
NA,0.965420678956434
0.751099882880226,0.370044348528609
0.412470587063581,0.568086970597506
0.0323037237394601,0.0956816875841469
0.808533656178042,0.544575257459655
0.262677639489993,NA
0.97214755252935,0.299438479356468
0.447395230643451,0.421314855571836
NA,0.211108438670635
0.347724012332037,0.643494956195354
0.380566188367084,0.215976594015956
0.0643081518355757,NA
0.981772958068177,0.459181838436052
NA,0.904475790215656
0.0662159728817642,0.403052219189703
0.115070874802768,0.371995234396309
0.904561904259026,0.761265512323007
0.241661747684702,0.195062205428258
0.838912621373311,0.529709911905229
0.224242812488228,0.0702187293209136
0.70806475658901,0.0147966118529439
0.247893544146791,0.932484217453748
0.0433704892639071,0.483609776711091
0.141607749741524,0.949619288789108
0.107230647699907,0.607415701961145
0.26728090737015,0.343283908674493
0.0185548760928214,0.128368449863046
0.784860864747316,0.434518768684939
0.517588219605386,0.466019331710413
0.364267302211374,0.284042407758534
0.704288197448477,0.815177377546206
