# Simulated random data file for batch processing
# timestamp: 2021-05-16 16:29:24
# NJG
# ------------------------

"varX","varY"
0.367402530275285,0.810704454779625
0.462165784789249,0.699619938619435
0.0377186662517488,0.989305865718052
0.0648639479186386,0.562183324014768
0.324343936285004,0.0930188926868141
0.221675284439698,0.108958901138976
0.379318069200963,0.411823265021667
0.589407465187833,NA
0.836890550795943,0.256171586224809
NA,0.415824068710208
0.168663819786161,0.323260037926957
0.532717042136937,0.363237583078444
0.946506977779791,NA
NA,0.812915643677115
0.480070060584694,0.208956964313984
0.706658494891599,0.0937267786357552
0.968581856926903,0.202323047677055
0.626282805576921,0.788545479299501
0.712827133480459,0.122926264069974
0.782851852243766,0.343498044414446
0.150257922243327,0.0629392124246806
0.199284576345235,0.360891249030828
0.090579989599064,0.267170052509755
0.465000639669597,0.181152192410082
0.135427660541609,0.846344989491627
0.741708333836868,0.755967138335109
0.170205631060526,NA
0.175063141621649,0.653338104253635
0.538606010377407,0.864069613395259
0.248659444507211,0.256414040690288
0.620712777832523,0.78246325883083
0.791202586144209,0.00122111919336021
0.275180247612298,0.776656980393454
0.309504780685529,0.377721595112234
0.425270489417017,0.997775485971943
0.732387700816616,0.193866401445121
0.303378558484837,0.526797886705026
NA,0.0463344191666692
0.801556899212301,0.933390537975356
0.566802359418944,0.171669663395733
0.697628698777407,0.914801757084206
0.197409349726513,0.198561796918511
0.209522029850632,0.159789720317349
0.410537579795346,0.418301273602992
